算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
26-30-10-1-(grid-0),26,30,10,1,34521.281,34521.281,34521.281,13.5,13.63,13.55,1.0,23007.52,"T0:2次,T1:1次,T2:2次",14.6,44.0,504.6,0.0311,92.6,5.8,587.2,0.0544,187.6,11.0,433.4,0.0099,80.2,5.0,474.8,0.0213,85.0,7.0,959.2,10.5029,229.2,15.6,94.0,0.8255,0.0,0.0,946.8,10.9615,216.2,13.2,22.4721,11.2445,14.114,34521.281,34521.281,34521.281,88.17,193.61,144.22,1.0,23007.52,"T0:1次,T1:2次,T2:1次,T3:1次",14.6,44.0,710.4,0.0054,135.0,10.6,711.6,0.081,143.8,11.6,578.0,0.0121,88.2,9.8,843.8,0.534,143.0,12.2,108.8,0.0005,2.0,0.4,1047.4,5.639,222.0,19.4,6.272,460.6545,11.7806
26-30-10-1-(grid-0),26,30,10,1,34521.281,34521.281,34521.281,4.81,6.27,5.42,1.0,23007.52,"T0:1次,T1:1次,T2:1次",3.0,12.67,129.33,0.0058,20.33,5.0,159.0,0.0096,52.0,8.67,137.0,0.0011,20.67,6.67,132.0,0.0093,24.67,4.33,241.67,1.8673,53.0,10.67,62.0,0.4341,0.0,0.0,253.67,2.0254,64.67,14.0,4.3562,3.375,4.2503,34521.281,34521.281,34521.281,39.07,70.39,51.57,1.0,23007.52,"T0:2次,T1:1次",4.0,15.33,236.67,0.0078,43.0,7.0,228.0,0.0073,51.67,8.33,187.67,0.0006,35.0,5.33,275.67,0.0842,55.0,10.0,62.0,0.0003,1.33,0.0,314.67,0.796,73.33,10.67,0.8963,83.2217,3.4651
26-30-10-1-(grid-1),26,30,10,1,40209.8085,49871.1738,46650.7187,5.66,6.29,6.05,1.67,31089.37,"T0:1次,T1:1次,T2:1次",3.0,13.67,130.33,0.0062,14.33,1.33,196.67,0.0233,49.67,7.67,131.33,0.0033,12.33,1.67,152.67,0.0027,18.0,3.33,263.33,1.3155,42.33,7.33,64.0,0.2706,0.33,0.0,283.67,1.5006,51.67,6.67,3.1304,4.1949,5.3809,40209.8085,40276.0123,40231.8764,226.83,473.62,327.75,1.0,26814.58,"T0:1次,T1:1次,T2:1次",4.67,20.33,321.33,0.0114,80.67,7.33,352.67,0.0423,99.0,11.67,228.33,0.001,36.0,4.0,378.33,0.2695,90.33,10.67,94.67,0.0007,1.33,0.33,429.33,3.2218,124.0,12.0,3.5466,710.2098,6.8672
26-30-10-1-(linear-0),26,30,10,1,31761.2278,31761.2278,31761.2278,3.83,4.04,3.97,1.0,21167.49,"T0:2次,T1:1次",3.0,9.0,88.0,0.0117,9.67,0.67,107.0,0.0028,35.33,1.67,65.33,0.0007,6.0,0.0,97.33,0.0076,13.33,1.67,143.0,1.2141,28.33,1.67,60.33,0.4322,1.0,0.0,154.33,1.3365,35.0,2.33,3.0162,2.294,2.6908,31761.2278,31761.2278,31761.2278,29.04,60.49,47.14,1.0,21167.49,"T1:2次,T2:1次",4.67,13.33,186.33,0.0019,35.0,1.0,213.67,0.0155,53.33,2.67,173.67,0.0006,29.33,0.67,238.33,0.1074,55.0,2.0,72.0,0.0004,1.0,0.33,263.33,0.9698,61.67,2.0,1.0955,94.1913,3.4738
26-30-10-1-(linear-1),26,30,10,1,50067.1867,50067.1867,50067.1867,6.66,7.17,6.85,2.0,33364.79,"T0:1次,T2:2次",3.0,15.67,173.33,0.0066,25.0,8.33,212.67,0.0155,48.67,14.0,152.33,0.0055,16.33,4.33,166.33,0.0028,23.0,8.0,327.33,1.5153,55.0,16.67,59.67,0.2626,0.0,0.0,317.67,1.6772,58.0,18.0,3.5004,4.8856,6.5189,49249.9961,49328.1356,49302.0891,34.17,54.29,45.4,2.0,32854.73,"T0:1次,T2:2次",4.0,17.0,223.67,0.0022,40.33,5.0,297.67,0.048,84.67,9.33,219.33,0.0008,37.33,5.33,323.67,0.122,72.0,7.33,55.67,0.0003,0.0,0.0,361.33,1.276,90.33,12.33,1.4491,98.4685,4.8802
26-30-10-1-(radial-0),26,30,10,1,39538.6128,44193.9223,41090.3826,4.66,5.82,5.19,1.33,27384.7,"T0:2次,T1:1次",3.0,11.67,120.67,0.008,21.33,6.0,129.0,0.0074,37.0,6.67,110.0,0.009,18.67,4.0,123.67,0.0143,20.33,7.0,207.33,1.2373,46.33,11.33,56.0,0.2886,0.0,0.0,220.0,1.3486,51.0,12.33,2.9226,3.4208,4.4931,39769.3573,40190.7873,39925.3485,58.46,72.92,64.33,1.0,26610.23,T2:3次,4.33,19.33,291.67,0.0064,66.33,5.67,280.33,0.0248,65.33,7.33,273.0,0.0009,55.33,7.67,353.33,0.1333,77.0,9.0,95.0,0.0005,3.67,1.0,396.67,1.316,106.33,10.67,1.4818,130.542,5.8889
26-30-10-1-(radial-1),26,30,10,1,37114.4553,37114.4553,37114.4553,4.65,5.03,4.78,1.0,24736.3,"T0:1次,T1:2次",3.0,11.0,102.33,0.0017,12.0,5.67,133.0,0.0147,31.33,8.33,110.0,0.005,16.0,4.67,118.33,0.0023,14.0,6.0,206.33,1.67,35.67,13.0,49.67,0.3605,0.0,0.0,207.67,1.7356,37.67,11.67,3.8011,2.9327,3.4601,37288.1301,37603.3742,37407.153,81.91,88.77,84.28,1.0,24931.44,T2:3次,3.0,19.33,285.67,0.0049,69.0,8.0,286.33,0.0184,71.67,11.33,288.33,0.001,61.0,12.0,400.67,0.2349,93.67,18.33,55.0,0.0003,0.33,0.0,404.67,1.8861,107.67,13.0,2.1456,189.8624,6.5325
26-30-10-1-(random-0),26,30,10,1,77194.3861,78784.3777,78238.4227,4.68,7.38,5.65,2.0,52145.62,"T0:1次,T1:1次,T2:1次",3.0,13.33,145.0,0.0098,32.0,3.0,186.67,0.0125,50.0,8.0,116.67,0.001,15.33,0.67,142.33,0.0025,34.0,2.67,254.33,1.2123,58.33,6.67,64.33,0.2659,0.67,0.33,272.0,1.2194,72.33,7.33,2.7472,4.2131,5.0494,78679.7316,78893.366,78778.5844,92.8,200.38,138.13,2.0,52505.72,"T0:1次,T2:2次",4.0,17.67,271.0,0.0068,58.33,5.0,213.0,0.0145,31.33,1.67,284.33,0.0009,53.67,8.67,300.0,0.1788,57.33,5.33,81.0,0.0005,1.33,0.67,387.33,1.8333,84.67,9.33,2.0349,321.5451,4.0657
26-30-10-1-(random-1),26,30,10,1,67280.5866,67280.5866,67280.5866,4.17,5.15,4.59,2.0,44840.39,T2:3次,3.0,11.33,122.67,0.0165,26.33,5.33,133.67,0.008,41.33,7.33,104.33,0.0058,14.33,4.0,116.67,0.0017,23.67,4.67,218.67,1.0309,57.0,10.67,51.67,0.2186,0.0,0.0,207.0,0.9038,48.67,10.67,2.198,3.0363,3.8787,67280.5866,67280.5866,67280.5866,47.63,56.21,52.47,2.0,44840.39,"T0:1次,T2:2次",3.0,14.67,218.33,0.0066,50.67,5.67,196.0,0.0086,35.0,3.67,201.0,0.0005,40.0,4.33,230.0,0.0787,40.0,3.33,58.33,0.0003,0.67,0.0,327.0,1.1388,85.0,10.33,1.2335,110.6969,3.2027
26-30-10-2-(grid-0),26,30,10,2,33361.9533,33361.9533,33361.9533,4.08,5.03,4.47,1.0,22234.64,T1:3次,3.0,10.67,115.0,0.0014,17.0,5.67,134.33,0.0276,28.0,8.33,90.33,0.0007,11.67,3.33,110.33,0.0066,15.0,6.67,198.67,1.5642,34.67,11.67,53.67,0.4009,0.0,0.0,197.67,1.6254,37.0,12.33,3.6398,2.8258,3.1951,33361.9533,33361.9533,33361.9533,206.3,309.03,252.18,1.0,22234.64,"T0:1次,T1:1次,T2:1次",4.33,16.33,271.33,0.0024,60.0,13.33,259.0,0.0465,64.0,10.0,203.67,0.0007,36.0,8.33,317.67,0.281,70.33,13.67,61.0,0.0004,0.67,0.67,355.33,3.5837,89.0,17.33,3.9147,601.4356,6.7257
26-30-10-2-(grid-1),26,30,10,2,35656.0761,35656.0761,35656.0761,3.89,5.46,4.89,1.0,23764.05,"T0:1次,T1:2次",3.0,11.33,130.67,0.0015,15.0,3.33,144.0,0.0082,42.33,6.0,118.33,0.0234,14.33,2.67,125.33,0.0017,19.33,3.67,235.33,1.8496,45.0,8.33,58.0,0.3843,0.33,0.0,225.0,1.7542,45.67,7.33,4.0312,3.1187,3.6404,35656.0761,35656.0761,35656.0761,14.18,17.18,15.79,1.0,23764.05,"T0:2次,T2:1次",3.33,12.67,165.0,0.0009,25.67,3.33,206.0,0.0126,44.0,6.0,148.33,0.0003,17.67,2.33,216.33,0.0561,40.0,4.0,63.33,0.0002,1.0,0.0,239.67,0.4704,46.33,7.67,0.5406,32.9056,2.9536
26-30-10-2-(linear-0),26,30,10,2,31654.551,31654.551,31654.551,3.5,6.36,4.67,1.0,21096.37,"T1:2次,T2:1次",3.0,11.0,110.0,0.0014,15.33,1.0,157.67,0.0263,50.67,4.33,91.67,0.0008,11.33,0.0,102.67,0.0063,17.33,1.0,195.0,1.489,42.67,2.67,58.0,0.3943,0.0,0.0,209.0,1.7464,52.0,3.67,3.6676,2.751,3.2702,31654.551,31670.6605,31659.9209,36.23,49.66,43.73,1.0,21099.95,"T1:1次,T2:2次",4.67,15.67,196.0,0.0014,28.33,0.67,243.67,0.0221,57.0,2.33,212.67,0.0005,36.67,3.0,270.67,0.0982,53.33,2.0,69.67,0.0003,1.33,0.33,312.0,0.6998,67.33,3.67,0.8224,75.1669,3.5246
26-30-10-2-(linear-1),26,30,10,2,57865.4429,58044.2959,57984.6782,4.45,6.31,5.36,2.0,38643.12,"T0:1次,T1:2次",3.0,13.0,130.33,0.0065,18.67,3.0,182.33,0.014,48.67,10.33,116.0,0.0008,9.0,2.67,121.0,0.0016,12.67,3.0,250.67,1.0201,46.0,8.67,49.0,0.1597,0.0,0.0,250.0,1.0244,43.0,10.33,2.2307,3.0834,4.1925,57865.4429,57865.4429,57865.4429,31.85,39.82,34.56,2.0,38563.63,"T0:1次,T1:2次",4.33,14.33,179.33,0.0012,33.33,2.0,248.0,0.0194,83.33,5.0,180.67,0.0005,34.0,3.0,272.0,0.1118,70.67,6.0,64.0,0.0045,1.0,0.33,272.0,0.7688,79.0,3.67,0.9061,78.9732,3.6871
26-30-10-2-(radial-0),26,30,10,2,41355.7352,42775.2034,41828.8912,5.71,8.65,6.77,1.0,27879.26,"T0:2次,T1:1次",3.0,16.0,182.33,0.0021,36.33,8.67,202.33,0.022,60.67,13.0,169.0,0.0012,24.67,8.33,171.33,0.0048,31.67,9.33,328.0,1.6774,72.33,18.67,59.33,0.2497,0.0,0.0,337.67,1.7284,81.0,20.67,3.7076,4.8491,6.4129,41724.6376,42172.5179,41880.1573,70.03,104.74,81.85,1.0,27913.44,"T1:1次,T2:2次",4.0,17.33,254.67,0.0044,53.0,8.0,270.33,0.0237,55.33,10.67,233.0,0.0006,44.67,8.67,301.67,0.1865,53.33,8.33,64.0,0.0003,0.67,0.67,392.33,1.5397,99.0,18.33,1.7552,169.5658,5.2494
26-30-10-2-(radial-1),26,30,10,2,39704.6206,44468.2153,42880.3504,5.54,6.56,5.89,1.67,28575.79,"T0:2次,T2:1次",3.0,13.33,159.67,0.0019,19.67,5.0,187.67,0.0041,29.67,10.67,121.0,0.0009,8.0,4.0,154.67,0.0072,20.67,7.67,291.33,1.261,43.33,13.0,52.33,0.2294,0.0,0.0,279.33,1.4234,34.67,14.33,2.952,3.836,5.0427,39901.6356,41007.6385,40638.9708,20.91,45.51,34.72,1.0,27085.98,"T0:2次,T2:1次",4.0,16.33,251.67,0.0092,49.33,6.67,256.67,0.0274,49.67,10.67,231.0,0.0006,49.67,9.33,300.67,0.099,57.67,11.0,68.67,0.0003,0.33,0.0,370.0,1.0054,90.67,15.67,1.1418,67.8423,4.4879
26-30-10-2-(random-0),26,30,10,2,80356.7943,80505.9773,80456.2496,4.17,5.11,4.77,2.0,53624.17,"T0:2次,T1:1次",3.0,10.0,109.0,0.0088,24.33,2.33,98.0,0.0023,23.67,1.0,108.0,0.0033,16.67,1.0,112.0,0.0067,22.67,1.67,181.33,0.9055,45.33,3.67,68.33,0.3496,1.33,0.0,177.33,0.7988,40.67,2.33,2.0892,3.1676,3.8851,80658.3303,81498.0301,81117.6182,45.29,75.37,58.26,2.0,54065.08,"T0:1次,T1:1次,T2:1次",5.0,15.67,236.33,0.0017,34.0,1.67,230.0,0.0094,32.33,2.67,217.67,0.0006,25.67,2.0,257.67,0.1237,31.33,1.33,83.67,0.0004,2.33,0.67,342.67,1.0065,58.33,4.33,1.1423,120.2257,2.7639
26-30-10-2-(random-1),26,30,10,2,65756.9382,65756.9382,65756.9382,4.43,6.18,5.05,2.0,43824.63,"T1:2次,T2:1次",3.0,12.0,125.0,0.0065,17.33,5.33,159.67,0.0186,36.67,9.0,103.0,0.0133,10.0,2.33,135.67,0.002,24.33,6.67,225.67,1.1542,41.33,11.0,67.0,0.2419,1.33,1.33,230.67,1.127,45.67,11.0,2.567,3.8173,4.4153,65756.9382,65756.9382,65756.9382,20.66,56.84,40.71,2.0,43824.63,"T0:1次,T1:2次",3.33,14.67,226.33,0.0015,40.67,5.33,209.33,0.0185,33.0,3.33,186.67,0.0005,22.0,3.0,264.0,0.0849,37.67,5.0,70.0,0.0003,2.0,0.67,288.33,0.6694,56.0,6.0,0.775,74.518,2.8113
26-30-10-3-(grid-0),26,30,10,3,34709.5495,34709.5495,34709.5495,4.24,5.43,4.85,1.0,23133.03,"T0:1次,T1:1次,T2:1次",3.0,11.0,125.0,0.0016,19.67,3.67,164.0,0.0037,39.67,8.67,94.33,0.0008,12.0,2.33,104.0,0.0015,13.33,2.33,215.67,1.7434,41.33,8.33,54.33,0.3857,0.0,0.0,217.33,1.7478,43.33,8.67,3.8977,2.9266,3.7473,34709.5495,34709.5495,34709.5495,42.93,90.69,61.64,1.0,23133.03,"T0:1次,T1:1次,T2:1次",4.0,14.33,233.0,0.0018,54.33,8.67,221.33,0.0073,58.0,8.67,180.33,0.0005,30.0,5.0,277.33,0.1338,60.67,10.0,67.0,0.0003,1.67,1.0,290.33,1.2472,80.0,11.33,1.3909,141.8284,4.5629
26-30-10-3-(grid-1),26,30,10,3,36677.7331,36677.7331,36677.7331,4.11,5.02,4.42,1.0,24445.16,"T0:2次,T1:1次",3.0,10.67,92.67,0.0011,12.0,1.67,140.0,0.0056,39.0,5.33,107.0,0.0008,14.0,3.0,102.0,0.0014,12.0,1.33,185.0,1.4525,37.33,5.0,59.33,0.4301,0.0,0.0,197.33,1.5573,39.67,6.33,3.4516,2.6296,3.043,36677.7331,36677.7331,36677.7331,139.18,300.16,209.81,1.0,24445.16,"T1:2次,T2:1次",3.67,16.33,274.67,0.0048,54.0,8.67,280.0,0.0263,64.0,10.0,164.33,0.0005,26.67,5.0,311.67,0.2319,61.0,11.0,63.0,0.0029,0.33,0.33,344.33,2.7251,83.33,12.33,2.9915,462.8812,5.9801
26-30-10-3-(linear-0),26,30,10,3,26423.7119,26423.7119,26423.7119,4.7,5.94,5.15,1.0,17609.14,"T0:2次,T2:1次",3.0,12.33,123.67,0.0166,18.0,3.33,173.67,0.0114,49.67,9.67,124.67,0.001,18.33,4.33,121.33,0.0043,15.33,4.33,238.33,1.8243,49.0,10.67,53.67,0.3547,0.0,0.0,251.33,1.9419,52.33,11.0,4.1576,3.2289,3.7985,26423.7119,26423.7119,26423.7119,142.08,209.98,178.76,1.0,17609.14,T1:3次,3.67,14.67,181.67,0.019,34.0,5.67,263.0,0.0165,78.0,13.67,186.0,0.0007,35.67,6.0,263.33,0.1489,63.67,11.0,60.0,0.0004,1.67,0.67,307.33,1.8764,82.33,13.67,2.0619,387.0962,4.2357
26-30-10-3-(linear-1),26,30,10,3,51916.3925,53037.1602,52663.571,4.32,5.74,5.13,2.0,35095.71,T0:3次,3.0,11.33,135.67,0.002,27.67,7.0,151.0,0.008,37.67,7.33,108.0,0.001,9.0,2.33,114.67,0.002,17.0,5.33,228.33,0.9821,47.0,11.67,53.33,0.2352,0.0,0.0,227.67,1.1776,44.33,10.33,2.4115,3.3394,4.3262,48168.1776,48168.1776,48168.1776,195.75,300.38,240.04,2.0,32098.79,"T0:1次,T1:1次,T2:1次",4.67,17.67,257.0,0.0031,51.0,4.0,318.33,0.0383,91.0,10.0,213.67,0.001,35.33,6.0,334.33,0.2544,74.0,10.0,63.33,0.0042,0.0,0.0,391.33,3.2082,103.33,10.0,3.5092,596.3104,7.1597
26-30-10-3-(radial-0),26,30,10,3,39894.066,43669.7146,41152.6155,4.89,7.09,6.26,1.33,27426.19,"T0:2次,T1:1次",3.0,13.0,141.33,0.0103,21.0,4.33,176.33,0.0124,50.0,9.33,138.0,0.0055,21.0,5.0,113.0,0.0096,12.67,3.0,271.33,1.8655,54.33,12.0,51.0,0.3283,0.0,0.0,246.33,1.8367,50.33,9.67,4.0725,4.2606,6.0178,39950.7322,40185.6615,40046.4842,29.06,127.91,65.27,1.0,26690.99,"T1:2次,T2:1次",3.67,16.33,256.0,0.0024,62.0,8.67,275.33,0.0241,84.0,9.33,185.33,0.0007,35.0,5.33,299.0,0.1471,70.0,10.0,60.0,0.0003,0.67,0.33,357.67,1.3336,110.33,13.0,1.5082,132.8938,4.4881
26-30-10-3-(radial-1),26,30,10,3,37773.1265,37773.1265,37773.1265,3.84,6.42,5.04,1.0,25175.42,"T0:2次,T2:1次",3.0,12.0,120.0,0.0015,12.67,5.67,149.0,0.0034,37.67,9.67,128.67,0.0059,17.33,5.0,116.33,0.0118,18.33,4.33,249.67,1.3871,51.0,14.67,49.67,0.3229,0.0,0.0,214.67,1.2132,35.0,10.0,2.956,2.9807,3.5069,37970.4499,38064.722,38001.874,34.48,92.11,60.12,1.0,25327.92,"T1:1次,T2:2次",4.0,16.33,228.33,0.0016,41.33,7.33,248.33,0.0101,61.67,9.33,220.0,0.0006,49.67,7.0,305.67,0.0968,68.33,10.67,73.0,0.0003,1.67,0.67,318.0,0.8136,82.67,12.33,0.9229,105.5465,3.7183
26-30-10-3-(random-0),26,30,10,3,79321.9016,79830.6901,79491.5245,6.11,6.98,6.6,2.0,52981.02,"T1:1次,T2:2次",3.0,15.67,184.67,0.0021,48.67,4.0,197.33,0.012,53.0,9.33,137.0,0.001,19.0,0.33,192.33,0.0077,40.0,6.33,337.0,1.4826,84.67,11.0,58.33,0.1968,0.0,0.0,316.0,1.356,76.0,9.0,3.0678,5.1447,5.8729,77536.0498,79508.0235,78736.4392,57.65,94.32,70.65,2.0,52477.63,"T0:1次,T2:2次",4.0,17.0,343.33,0.0024,79.33,9.0,197.33,0.0114,29.33,2.33,208.0,0.0006,24.0,2.67,296.67,0.1313,49.67,4.33,66.33,0.0003,0.33,0.33,385.67,1.2992,82.67,9.33,1.4452,149.593,3.3596
26-30-10-3-(random-1),26,30,10,3,66042.0137,66042.0137,66042.0137,4.85,5.56,5.25,2.0,44014.68,"T1:1次,T2:2次",3.0,12.67,131.67,0.0015,25.67,5.0,153.33,0.0244,38.0,8.33,127.67,0.0009,16.33,3.33,143.33,0.0095,28.33,4.0,245.33,1.1486,60.67,10.67,59.33,0.2662,0.0,0.0,251.33,1.1145,47.67,10.0,2.5743,3.6696,4.653,65434.1109,66125.3387,65664.5202,111.16,132.72,120.99,2.0,43763.01,T1:3次,4.33,17.67,302.33,0.0023,68.33,7.67,238.67,0.0208,41.0,5.33,249.67,0.0007,41.33,6.0,272.67,0.1656,35.67,3.0,66.67,0.0004,1.0,0.33,451.33,1.8859,114.0,15.67,2.0756,260.7166,3.8824
26-30-10-4-(grid-0),26,30,10,4,33182.2299,33182.2299,33182.2299,4.9,7.39,5.81,1.0,22114.82,"T0:2次,T1:1次",3.0,14.0,135.0,0.0016,22.0,4.0,178.67,0.0086,50.0,7.67,157.33,0.0012,25.33,7.0,148.0,0.0047,26.67,4.33,281.33,2.0718,62.0,13.0,55.0,0.3375,0.0,0.0,282.67,2.1188,62.0,10.0,4.5531,3.4738,4.4485,33182.2299,33221.8065,33195.4221,37.17,77.47,54.05,1.0,22123.61,"T0:1次,T2:2次",4.33,15.67,237.33,0.0018,44.67,8.33,243.0,0.0179,61.0,9.67,198.0,0.0006,34.0,6.67,275.33,0.1156,56.0,9.33,60.0,0.0053,0.0,0.0,343.0,1.2533,83.67,15.33,1.3945,105.5008,4.3354
26-30-10-4-(grid-1),26,30,10,4,37290.2733,37290.2733,37290.2733,4.58,5.57,5.05,1.0,24853.52,T2:3次,3.0,11.67,119.0,0.0015,16.33,1.67,167.0,0.0087,48.0,5.33,94.0,0.0007,9.33,1.33,142.0,0.0071,21.33,4.0,230.0,1.7124,44.0,6.0,56.67,0.3881,0.0,0.0,235.33,1.8082,51.0,6.33,3.9502,3.1717,3.7423,37290.2733,37325.7592,37302.102,216.92,236.13,224.99,1.0,24861.4,"T0:1次,T1:1次,T2:1次",3.33,13.0,207.33,0.0069,42.67,4.67,216.33,0.012,54.67,4.0,145.67,0.0005,15.67,1.67,231.33,0.2224,44.67,3.33,58.33,0.0004,0.33,0.0,279.67,2.7373,68.0,7.0,2.9795,526.3246,4.812
