算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
31-35-10-2-(grid-0),31,35,10,2,45582.3897,45582.3897,45582.3897,5.05,9.06,7.53,2.0,30374.93,"T1:2次,T2:1次",3.0,13.67,140.33,0.0018,16.33,4.0,173.67,0.0093,41.0,9.33,133.0,0.001,9.33,4.67,127.0,0.0044,16.33,5.0,246.0,1.499,39.0,10.0,53.33,0.3145,0.0,0.0,274.67,1.7845,44.0,13.0,3.6182,5.5489,6.2349,42276.9436,42276.9436,42276.9436,29.29,48.37,35.91,1.0,28177.96,"T0:1次,T1:2次",4.0,17.0,256.33,0.0018,43.67,3.67,295.33,0.0357,52.67,9.33,203.0,0.0005,27.67,3.33,343.33,0.1384,56.33,8.67,61.67,0.0003,0.33,0.33,349.67,1.0344,67.33,7.33,1.2111,73.6973,5.8112
31-35-10-2-(grid-1),31,35,10,2,37335.222,37335.222,37335.222,6.43,7.22,6.83,1.0,24883.48,T1:3次,3.0,11.67,120.0,0.0016,14.0,3.33,139.0,0.011,38.33,6.0,113.67,0.0009,13.67,4.0,135.0,0.0022,20.0,5.67,231.67,2.577,45.33,10.67,56.67,0.6227,0.0,0.0,219.33,2.53,40.67,8.33,5.7489,4.2642,4.3095,37335.222,37335.222,37335.222,19.69,127.54,71.88,1.0,24883.48,"T1:2次,T2:1次",3.0,12.0,172.0,0.0138,32.0,6.33,184.0,0.0135,45.67,9.0,164.0,0.0004,29.33,6.0,202.33,0.084,41.33,7.0,56.33,0.0003,1.33,0.0,261.33,0.9174,64.33,14.33,1.0294,125.7798,3.6082
31-35-10-2-(linear-0),31,35,10,2,46592.3183,47080.0294,46917.459,5.85,7.76,6.69,2.0,31264.97,"T0:2次,T2:1次",3.0,12.0,120.33,0.0015,15.0,2.67,153.0,0.0038,41.33,6.33,96.67,0.0007,7.0,1.0,153.0,0.0023,23.33,6.0,249.0,1.6443,44.33,9.0,53.67,0.2864,0.0,0.0,220.33,1.6134,42.33,7.0,3.561,4.843,4.9369,44198.4152,44253.7543,44235.3079,98.71,208.28,150.21,1.0,29483.54,"T0:2次,T1:1次",4.67,18.0,255.0,0.0046,45.67,5.67,320.0,0.0396,79.67,9.0,245.67,0.0007,46.0,6.67,339.0,0.1786,73.0,6.33,66.33,0.0004,0.67,0.33,415.33,2.3146,97.67,14.67,2.5385,327.9488,6.6522
31-35-10-2-(linear-1),31,35,10,2,53101.5104,53324.8646,53175.9618,4.45,5.02,4.82,2.0,35437.31,T1:3次,3.0,9.33,89.67,0.0011,11.33,2.33,104.33,0.0151,26.33,4.67,78.0,0.0006,5.67,1.33,83.0,0.0012,11.0,2.0,153.33,1.0826,27.67,5.33,56.0,0.3293,0.0,0.0,145.67,1.0939,26.67,5.0,2.5261,3.4579,3.2895,44721.58,44721.58,44721.58,273.76,497.64,382.75,1.0,29807.72,"T0:2次,T1:1次",3.67,12.67,177.0,0.0042,29.67,4.33,206.0,0.0301,50.33,11.0,129.67,0.0005,16.0,2.67,219.67,0.2876,41.0,8.33,54.33,0.0004,0.0,0.0,238.67,3.3985,55.0,9.67,3.7212,864.5773,6.0907
31-35-10-2-(radial-0),31,35,10,2,49951.4478,49951.4478,49951.4478,7.4,8.31,7.74,2.0,33287.63,T0:3次,3.0,14.33,140.67,0.0093,22.67,5.0,198.0,0.0074,54.33,13.67,129.67,0.001,17.33,4.0,138.67,0.0021,21.67,5.33,279.67,2.0284,51.67,13.33,53.33,0.3265,0.0,0.0,274.0,1.9393,64.33,14.67,4.328,6.3088,6.8003,43205.9355,43205.9355,43205.9355,188.21,363.0,276.89,1.0,28797.29,"T0:1次,T2:2次",3.67,14.67,230.33,0.0071,27.67,5.0,233.67,0.0404,38.0,7.67,151.0,0.0005,16.67,3.67,263.67,0.2229,35.0,7.0,65.0,0.0004,1.67,1.0,286.33,2.5687,45.67,8.33,2.8401,636.0032,5.7527
31-35-10-2-(radial-1),31,35,10,2,44157.6176,49004.3536,47388.7749,9.08,10.42,9.79,1.67,31581.41,"T0:1次,T2:2次",3.0,18.0,197.0,0.0025,28.33,6.67,263.0,0.0165,73.33,16.0,174.67,0.0038,19.33,4.33,176.67,0.0077,27.33,4.67,383.67,2.5601,74.33,17.33,60.67,0.4032,0.0,0.0,367.0,2.488,74.0,14.33,5.4974,7.7109,8.0219,44157.6176,44157.6176,44157.6176,57.65,161.42,112.68,1.0,29431.75,"T1:1次,T2:2次",4.0,15.33,241.67,0.0019,32.0,5.67,244.33,0.0262,42.67,8.0,190.67,0.003,22.33,7.0,296.67,0.1895,44.67,10.0,64.0,0.0003,1.33,0.67,316.0,1.9335,51.0,10.0,2.1544,258.4475,6.027
31-35-10-2-(random-0),31,35,10,2,69894.9667,70441.5792,70077.1709,7.25,10.1,8.97,2.0,46704.78,"T0:1次,T2:2次",3.0,15.67,187.33,0.0049,55.0,8.67,196.0,0.0124,71.33,10.0,143.67,0.0011,25.0,4.33,168.67,0.0246,45.67,7.0,342.67,2.1254,100.67,17.0,58.67,0.3747,0.0,0.0,294.33,1.8814,96.33,13.0,4.4442,6.6145,6.5658,69894.9966,70238.8125,70083.5967,115.81,170.09,149.51,2.0,46709.06,"T0:1次,T1:1次,T2:1次",4.67,16.0,275.33,0.0145,66.33,6.67,229.33,0.0224,42.0,3.33,224.33,0.0006,40.67,4.0,274.0,0.1349,53.67,3.67,104.33,0.0005,4.0,2.33,350.67,1.5376,91.33,8.0,1.7106,282.021,4.1628
31-35-10-2-(random-1),31,35,10,2,63176.6772,63176.6772,63176.6772,7.65,8.84,8.12,2.0,42104.45,"T1:2次,T2:1次",3.0,13.33,137.67,0.0018,33.67,6.0,186.33,0.0047,69.67,11.33,122.67,0.0035,18.67,3.67,144.33,0.0074,36.33,7.67,275.67,1.7745,83.33,13.67,51.67,0.3081,0.0,0.0,263.67,1.8512,75.0,15.0,3.9627,5.6808,6.859,62874.3018,63176.6772,63075.8854,48.73,149.16,94.21,2.0,42037.26,"T0:1次,T1:1次,T2:1次",3.67,15.33,229.67,0.0017,57.33,7.0,203.33,0.0168,38.0,7.0,217.0,0.0006,45.0,8.0,276.33,0.1224,58.67,7.67,59.67,0.0003,1.0,0.67,314.0,1.2384,80.67,13.67,1.3802,203.9951,4.1497
31-35-10-3-(grid-0),31,35,10,3,45260.3985,45260.3985,45260.3985,8.81,10.27,9.51,2.0,30160.27,"T0:1次,T2:2次",3.0,16.0,150.67,0.007,12.33,3.0,228.33,0.0108,51.33,13.67,161.33,0.0013,11.67,5.0,193.0,0.0058,24.0,8.33,350.0,2.5103,53.0,16.67,59.33,0.3592,0.0,0.0,324.0,2.4638,46.33,13.33,5.3707,7.0681,8.0766,42572.9994,42572.9994,42572.9994,35.83,36.25,35.99,1.0,28375.33,"T1:1次,T2:2次",3.67,14.67,202.0,0.0062,23.33,3.67,253.67,0.0149,41.33,9.33,180.33,0.0005,24.67,6.33,267.67,0.1003,38.0,6.67,65.0,0.0003,1.33,0.33,303.33,0.9788,50.0,12.33,1.1009,79.6478,4.6649
31-35-10-3-(grid-1),31,35,10,3,37805.2536,37909.7329,37840.08,6.01,8.75,7.5,1.0,25220.05,T2:3次,3.0,13.33,143.67,0.0018,25.0,5.0,170.0,0.0218,51.67,9.0,134.67,0.0086,17.67,5.67,121.0,0.0018,19.67,1.33,240.0,2.5538,50.33,9.0,63.33,0.699,0.33,0.0,266.0,2.8025,63.33,12.0,6.093,4.6365,4.58,37822.5471,37938.8627,37900.0909,37.23,71.88,56.05,1.0,25260.06,"T0:1次,T1:1次,T2:1次",4.33,16.67,240.33,0.0066,50.67,5.33,252.67,0.0228,60.67,7.67,221.67,0.0005,43.33,6.33,324.67,0.1575,79.0,10.67,70.0,0.0003,1.67,1.0,320.0,1.0097,74.0,7.67,1.1975,113.244,5.2583
31-35-10-3-(linear-0),31,35,10,3,46786.1849,46819.7326,46797.3675,6.44,7.58,7.07,2.0,31184.91,"T0:1次,T2:2次",3.0,13.0,140.33,0.0067,20.67,10.33,181.67,0.0044,58.33,16.0,115.67,0.0059,12.0,5.0,130.67,0.0019,23.0,7.67,251.67,1.8297,55.67,19.33,47.67,0.3124,0.0,0.0,269.0,2.0387,58.33,19.67,4.217,5.8175,5.6145,44289.688,44598.7673,44435.0807,335.45,450.64,389.23,1.0,29616.72,"T0:1次,T1:1次,T2:1次",3.67,14.67,193.67,0.0067,38.67,3.33,275.0,0.0401,80.0,11.33,168.0,0.0005,27.33,3.67,275.67,0.2741,66.33,8.0,57.0,0.0004,0.33,0.0,304.0,3.571,79.33,10.33,3.8929,894.4941,6.507
31-35-10-3-(linear-1),31,35,10,3,40311.5201,44562.8849,41728.6417,7.71,10.27,9.21,1.33,27810.21,"T0:1次,T1:1次,T2:1次",3.0,16.0,176.33,0.0047,31.0,9.0,234.0,0.0125,69.0,20.0,147.33,0.0011,17.0,6.0,150.67,0.0099,20.33,6.0,325.0,2.4473,69.67,19.67,61.33,0.4014,0.0,0.0,322.0,2.6644,67.67,21.33,5.5545,6.8583,7.3383,40311.5201,40311.5201,40311.5201,373.47,518.23,433.1,1.0,26867.68,"T0:1次,T2:2次",3.67,18.0,273.67,0.0025,64.0,8.33,292.0,0.0281,92.67,8.0,239.0,0.0007,40.0,7.67,334.0,0.2981,83.33,9.0,65.33,0.0005,0.33,0.0,405.33,3.6616,113.0,15.0,3.9914,967.6256,7.6175
31-35-10-3-(radial-0),31,35,10,3,50624.1123,50624.1123,50624.1123,5.5,8.75,7.31,2.0,33736.07,"T0:1次,T1:1次,T2:1次",3.0,13.33,138.0,0.0017,23.0,6.0,171.0,0.0167,46.67,9.0,111.0,0.0008,14.0,4.67,135.67,0.0046,22.0,6.0,266.67,1.8885,58.33,15.0,54.67,0.3105,0.0,0.0,234.33,1.7223,47.33,10.67,3.9539,5.2888,5.9658,44893.4355,44893.4355,44893.4355,96.34,146.81,124.95,1.0,29922.29,T1:3次,3.67,15.33,197.67,0.0042,47.33,6.0,238.67,0.0215,74.33,7.67,225.0,0.0082,51.33,13.33,288.0,0.1511,82.67,12.33,59.33,0.0003,1.0,0.67,314.0,1.9415,89.33,14.0,2.1268,283.6599,5.4988
31-35-10-3-(radial-1),31,35,10,3,49559.113,49559.113,49559.113,6.58,7.89,7.23,2.0,33026.08,"T0:1次,T1:1次,T2:1次",3.0,12.0,139.67,0.0067,21.33,9.33,170.67,0.0042,51.67,13.67,106.0,0.0008,10.33,4.33,127.0,0.0044,22.0,8.67,235.33,1.6588,51.0,17.67,59.33,0.354,0.0,0.0,248.67,1.7699,54.33,18.33,3.8249,5.4884,6.1687,44712.377,44712.377,44712.377,32.75,66.16,46.66,1.0,29801.58,"T0:2次,T1:1次",3.67,13.67,166.0,0.0062,18.67,4.0,241.33,0.0223,43.67,8.67,171.67,0.0004,20.0,7.33,248.33,0.0898,39.33,11.0,61.0,0.0003,1.33,1.0,269.67,0.8425,41.67,8.0,0.9615,88.8593,3.8069
31-35-10-3-(random-0),31,35,10,3,65048.0271,65048.0271,65048.0271,6.82,11.88,10.02,2.0,43352.02,"T0:1次,T1:1次,T2:1次",3.0,18.0,187.33,0.0024,48.33,8.0,240.67,0.006,94.0,14.33,176.67,0.0088,31.33,6.67,209.0,0.0082,60.67,9.33,391.33,2.553,121.0,21.33,55.0,0.3755,0.0,0.0,367.33,2.3455,113.33,17.0,5.3147,8.0446,8.9615,65048.0271,65095.6864,65075.495,350.34,446.08,412.0,2.0,43370.33,"T0:1次,T1:1次,T2:1次",5.67,23.33,385.67,0.0031,106.0,7.33,344.67,0.0294,74.0,7.67,331.0,0.0085,65.33,7.67,436.0,0.3342,93.0,9.67,80.33,0.0005,1.0,0.67,545.0,4.4484,151.33,12.33,4.8242,1005.1112,8.2319
31-35-10-3-(random-1),31,35,10,3,64993.955,64993.955,64993.955,7.56,11.5,9.41,2.0,43315.97,"T0:1次,T1:2次",3.0,16.33,179.67,0.0024,46.33,8.33,214.33,0.0154,72.0,12.0,146.67,0.0011,23.67,4.0,184.67,0.0105,43.67,10.0,323.67,2.2076,88.0,16.0,58.0,0.3389,0.0,0.0,343.67,2.4443,97.67,18.33,5.0601,7.5135,8.3871,63154.8635,64608.0025,63643.3308,107.1,179.91,148.66,2.0,42415.55,"T0:1次,T1:1次,T2:1次",4.0,17.67,269.33,0.0197,78.33,9.33,262.67,0.0423,69.67,6.67,230.67,0.0007,56.0,8.33,336.67,0.2431,83.67,12.67,56.33,0.0003,0.67,0.0,369.67,2.3852,119.67,11.67,2.6913,363.811,5.7721
31-35-10-4-(grid-0),31,35,10,4,50986.4577,50986.4577,50986.4577,5.68,7.28,6.22,2.0,33977.64,"T0:2次,T2:1次",3.0,10.67,108.0,0.0014,17.0,4.33,141.33,0.0035,39.0,9.67,95.67,0.0032,7.33,2.33,96.0,0.0015,13.67,3.0,186.0,1.307,37.67,8.0,54.67,0.334,0.0,0.0,200.33,1.3631,39.33,11.33,3.0241,4.5114,5.0167,42201.4577,42201.4577,42201.4577,71.81,135.35,106.85,1.0,28127.64,"T0:1次,T1:2次",4.0,16.0,221.67,0.0017,37.0,6.0,270.33,0.0118,63.33,11.67,205.67,0.0056,31.0,7.67,299.0,0.1145,58.0,9.0,68.67,0.0004,1.0,0.67,330.0,1.411,72.33,15.67,1.5449,193.7184,4.7967
31-35-10-4-(grid-1),31,35,10,4,37334.3772,37334.3772,37334.3772,5.29,6.35,5.79,1.0,24882.92,"T0:2次,T1:1次",3.0,9.67,97.0,0.0037,8.67,2.33,149.0,0.0036,41.33,8.33,82.33,0.0006,7.0,1.67,89.33,0.0014,9.0,1.67,187.33,2.2007,37.0,7.33,55.0,0.5748,0.0,0.0,175.33,2.1148,29.0,6.67,4.9124,3.7264,3.746,37347.1361,37366.8598,37360.2853,80.65,133.57,110.82,1.0,24900.19,"T0:1次,T1:1次,T2:1次",4.33,15.67,226.0,0.0067,52.33,2.67,235.67,0.0084,53.0,5.67,232.67,0.0006,49.33,6.33,307.67,0.1633,68.67,8.0,58.33,0.0003,0.33,0.0,328.33,1.3884,85.67,6.67,1.5677,176.0356,4.8366
31-35-10-4-(linear-0),31,35,10,4,48138.8837,48947.1491,48510.2157,4.99,7.17,6.1,2.0,32326.81,"T0:1次,T1:2次",3.0,11.0,98.33,0.0012,14.67,2.67,160.67,0.0065,54.33,13.0,86.33,0.0082,4.67,1.33,113.0,0.0017,17.0,5.0,217.67,1.6479,48.33,13.33,55.0,0.2964,0.0,0.0,185.67,1.3733,42.33,8.67,3.3432,4.5009,4.5618,44017.9087,44396.2128,44144.0101,46.37,76.98,58.91,1.0,29422.67,"T0:2次,T2:1次",4.67,17.67,244.67,0.0067,44.0,3.33,275.33,0.011,61.67,8.0,228.33,0.0056,37.0,5.0,321.67,0.1721,61.67,7.33,63.0,0.0003,0.33,0.0,363.67,1.3609,80.67,9.0,1.5566,128.7942,5.6189
31-35-10-4-(linear-1),31,35,10,4,40578.2675,44903.2381,42859.9437,6.51,9.44,8.15,1.67,28562.18,"T0:2次,T2:1次",3.0,14.0,147.33,0.0068,22.67,6.0,202.33,0.02,60.67,15.0,125.67,0.0009,13.67,5.33,138.0,0.0096,19.0,5.33,282.67,1.9,58.67,16.0,51.0,0.3055,0.0,0.0,279.67,2.2834,57.33,15.67,4.5303,6.2844,6.4368,40493.2739,40500.3816,40495.6431,525.54,743.24,606.69,1.0,26990.43,"T0:1次,T1:2次",5.33,22.0,301.67,0.0078,68.67,6.67,398.33,0.0301,128.0,13.33,259.67,0.0009,44.33,7.33,410.0,0.4702,99.67,12.33,61.33,0.0004,0.0,0.0,488.33,5.7338,141.33,15.0,6.2431,1452.5782,10.112
31-35-10-4-(radial-0),31,35,10,4,48301.4714,48301.4714,48301.4714,6.49,8.01,7.32,2.0,32187.65,"T1:2次,T2:1次",3.0,13.33,132.67,0.0017,17.33,6.0,173.33,0.0143,48.0,11.0,136.33,0.001,14.33,6.33,152.67,0.0023,22.67,8.67,268.33,1.7977,54.0,15.0,54.0,0.3191,0.0,0.0,272.67,1.8607,48.33,17.0,4.0204,5.4552,5.8136,43454.7354,43454.7354,43454.7354,39.77,60.48,48.04,1.0,28963.16,"T0:1次,T1:2次",4.0,14.67,224.0,0.0016,30.67,8.0,235.33,0.0097,42.67,6.67,175.0,0.0004,26.0,5.67,273.67,0.0816,43.33,10.0,60.33,0.0003,0.67,0.33,300.33,0.9304,55.33,10.0,1.024,85.5978,4.2141
31-35-10-4-(radial-1),31,35,10,4,49888.2944,49888.2944,49888.2944,7.89,9.73,8.96,2.0,33245.53,"T0:2次,T2:1次",3.0,15.67,162.67,0.007,30.0,9.0,213.67,0.0102,67.0,16.67,147.67,0.0161,16.67,5.33,172.0,0.0251,28.0,8.67,293.33,2.1225,60.33,15.0,64.33,0.3819,0.33,0.0,338.33,2.5234,81.0,24.67,5.0934,7.046,8.6804,44157.6176,44157.6176,44157.6176,39.32,43.48,41.04,1.0,29431.75,"T0:1次,T1:1次,T2:1次",3.67,13.33,201.0,0.0013,21.67,6.0,206.33,0.0063,40.33,8.0,180.67,0.0004,27.67,7.33,255.0,0.1237,40.67,10.0,68.67,0.0003,1.33,0.67,264.33,0.7963,47.67,10.67,0.9284,88.8351,4.2412
31-35-10-4-(random-0),31,35,10,4,67858.3286,68066.964,67927.8738,6.75,8.4,7.48,2.0,45271.92,"T1:2次,T2:1次",3.0,13.0,138.67,0.0067,37.0,6.33,174.33,0.0118,72.0,14.0,117.0,0.0059,20.0,5.0,143.33,0.0122,40.67,7.67,271.0,1.8336,91.0,18.0,56.33,0.2931,0.0,0.0,246.0,1.7288,78.67,15.0,3.9032,5.7768,6.2671,67858.3286,67961.3895,67927.0359,47.43,98.77,70.48,2.0,45271.36,"T0:1次,T1:2次",4.0,14.0,228.33,0.0242,71.33,9.67,196.0,0.0237,48.33,6.0,177.0,0.0004,35.0,4.67,248.67,0.124,57.67,9.33,52.67,0.0002,0.33,0.0,300.0,1.1758,96.67,11.0,1.3483,160.7595,3.7743
31-35-10-4-(random-1),31,35,10,4,61048.4794,62804.9623,61633.9737,8.35,10.48,9.37,2.0,41075.98,T0:3次,2.67,17.33,171.0,0.0021,40.0,6.33,255.67,0.0114,93.67,17.67,145.67,0.0061,21.0,3.67,191.0,0.0029,44.67,7.0,344.33,2.157,96.33,16.33,62.33,0.4084,0.0,0.0,356.67,2.4315,103.0,18.33,5.0294,7.0059,7.6966,61048.4794,61048.4794,61048.4794,130.94,170.46,146.77,2.0,40685.65,T1:3次,4.0,18.67,312.67,0.0198,84.0,7.0,267.67,0.0247,50.67,4.33,261.33,0.0057,51.33,5.33,349.0,0.1536,64.33,7.67,63.67,0.0003,1.33,0.0,429.0,2.2422,120.33,9.0,2.4463,327.4397,5.7417
31-35-10-5-(grid-0),31,35,10,5,40220.4708,40220.4708,40220.4708,7.27,8.21,7.83,1.0,26806.98,"T1:2次,T2:1次",3.0,13.0,131.33,0.0018,19.0,2.33,180.67,0.0096,52.67,7.67,121.0,0.001,14.0,3.33,152.67,0.005,23.0,6.0,258.67,2.9757,54.67,10.33,60.0,0.6566,0.0,0.0,267.0,2.9732,54.0,9.0,6.6317,5.2278,5.1227,40328.8694,40714.7281,40504.2344,30.22,59.56,44.14,1.0,26996.16,"T1:1次,T2:2次",4.33,14.67,212.33,0.0016,35.33,3.67,243.67,0.0099,48.0,5.0,186.67,0.0005,27.67,4.33,249.33,0.0904,40.0,4.33,70.67,0.0003,0.67,0.33,322.67,1.0604,70.33,8.33,1.1631,91.7209,4.3942
31-35-10-5-(grid-1),31,35,10,5,35835.2157,36106.7427,36016.2337,5.48,7.59,6.68,1.0,24004.16,"T0:1次,T1:1次,T2:1次",3.0,11.33,119.0,0.0066,19.67,4.0,148.0,0.0162,50.33,8.67,104.67,0.005,13.67,3.33,113.0,0.0068,18.67,3.0,214.0,2.4404,54.0,9.0,56.0,0.5528,0.0,0.0,214.67,2.486,48.33,10.0,5.5295,4.1198,4.364,35968.8249,35968.8249,35968.8249,34.31,50.87,40.74,1.0,23972.55,T0:3次,4.33,15.67,212.33,0.0015,41.67,3.33,230.0,0.0117,52.67,5.33,237.0,0.0006,47.0,8.67,324.67,0.1631,74.67,9.67,68.67,0.0003,1.33,1.0,286.0,0.8685,65.33,6.67,1.0456,88.6457,5.1434
31-35-10-5-(linear-0),31,35,10,5,44729.5413,45601.5802,45146.8699,6.26,7.57,7.06,2.0,30084.58,"T1:1次,T2:2次",3.0,12.33,134.0,0.0017,23.0,4.0,171.0,0.0068,48.0,8.67,110.33,0.0008,9.0,1.33,124.33,0.0157,21.33,3.0,216.0,1.339,43.33,6.67,60.0,0.3644,0.0,0.0,263.67,1.857,58.0,10.33,3.5957,5.207,5.6325,42841.9028,42868.6999,42859.7676,79.5,173.82,125.88,1.0,28566.51,T2:3次,4.0,16.67,232.33,0.0019,54.67,5.67,278.33,0.0229,74.33,9.67,232.0,0.0007,47.67,7.67,307.67,0.1641,71.0,8.33,62.33,0.0053,0.33,0.0,372.67,2.5324,105.33,14.67,2.7273,304.0989,7.1574
31-35-10-5-(linear-1),31,35,10,5,39538.9341,40194.4581,39975.9501,6.91,8.37,7.78,2.0,26637.3,"T0:1次,T2:2次",3.0,13.67,160.67,0.002,23.0,7.67,201.67,0.0096,61.67,13.33,93.0,0.0107,5.67,2.67,125.0,0.007,13.0,3.0,248.0,1.7243,50.67,11.33,60.0,0.4579,0.0,0.0,272.33,1.9713,52.67,15.33,4.1942,5.6947,6.4506,38468.2739,38468.2739,38468.2739,93.6,317.27,197.54,1.0,25638.85,"T0:2次,T1:1次",3.0,13.0,189.0,0.0016,42.67,6.67,206.33,0.0361,63.0,12.0,157.0,0.0005,23.67,5.33,229.0,0.1971,55.33,9.33,61.0,0.0054,1.0,0.67,262.33,2.4502,73.0,14.0,2.6908,459.1693,5.6665
31-35-10-5-(radial-0),31,35,10,5,41439.7354,41439.7354,41439.7354,6.29,8.22,7.09,2.0,27613.16,T2:3次,3.0,13.0,138.67,0.0017,17.0,5.33,156.0,0.0122,41.33,8.33,127.33,0.0009,15.0,6.67,135.33,0.007,19.33,5.0,249.33,1.6962,46.33,12.67,51.33,0.3156,0.0,0.0,256.67,1.9045,46.33,12.67,3.9418,5.7028,6.034,41429.7354,41429.7354,41429.7354,52.26,117.15,76.13,1.0,27613.16,"T0:2次,T1:1次",3.33,13.67,196.67,0.004,34.0,4.67,219.0,0.0125,50.67,5.67,167.33,0.0005,27.67,5.33,241.67,0.1176,44.0,6.33,67.33,0.0003,1.0,0.33,274.0,1.1794,67.33,9.0,1.3144,141.7405,4.5522
31-35-10-5-(radial-1),31,35,10,5,42142.6176,42142.6176,42142.6176,7.22,9.57,8.27,2.0,28081.75,"T0:1次,T1:1次,T2:1次",3.0,15.0,156.67,0.002,30.0,9.33,179.33,0.0194,51.33,9.33,152.33,0.0011,19.33,6.67,165.67,0.0025,29.67,7.33,305.33,2.1109,64.67,16.33,54.67,0.32,0.0,0.0,294.0,2.2848,65.67,16.33,4.745,6.2548,6.9355,42132.6176,42132.6176,42132.6176,65.8,111.81,86.63,1.0,28081.75,"T1:1次,T2:2次",4.0,15.0,213.33,0.0016,44.67,7.33,245.0,0.0211,67.0,10.0,197.67,0.0005,35.67,7.33,273.0,0.1526,59.0,10.0,58.33,0.0003,0.0,0.0,324.67,1.5953,88.33,14.67,1.7713,178.7081,5.1845
31-35-10-5-(random-0),31,35,10,5,63163.5362,63331.7696,63247.9059,6.02,9.46,7.69,2.0,42151.94,"T1:1次,T2:2次",3.0,12.67,138.33,0.0018,31.67,6.33,176.0,0.022,64.67,14.33,112.33,0.0009,15.0,2.67,129.67,0.0037,32.33,4.33,251.67,1.8533,64.33,12.33,57.67,0.4288,0.0,0.0,247.0,1.9012,79.33,15.33,4.2328,5.979,6.4908,61293.041,62383.8103,61997.6669,213.65,398.73,287.59,2.0,41318.44,"T0:2次,T2:1次",3.67,17.33,285.0,0.0049,86.0,4.67,235.33,0.0351,59.67,3.67,236.33,0.0032,53.67,4.67,306.67,0.2051,68.0,5.67,59.0,0.0054,0.0,0.0,391.0,2.8244,131.33,7.33,3.078,591.0168,5.809
31-35-10-5-(random-1),31,35,10,5,56607.9335,56656.7028,56640.4463,7.64,10.07,8.63,2.0,37746.96,"T0:2次,T1:1次",3.0,15.33,152.67,0.0019,35.33,6.67,205.67,0.0051,69.33,11.33,155.33,0.0011,26.0,4.0,172.0,0.0025,43.33,6.67,316.0,2.0478,94.33,15.33,62.33,0.3503,0.0,0.0,307.33,1.8922,79.67,13.33,4.3104,6.4265,6.7559,55886.8788,56420.2165,56070.6393,190.87,406.97,268.25,2.0,37367.09,T2:3次,3.67,18.0,312.67,0.0077,86.33,13.67,251.33,0.0323,58.33,5.67,257.33,0.0008,53.33,9.33,313.33,0.2513,61.0,8.0,59.0,0.0004,1.33,0.33,449.0,3.5858,135.67,20.33,3.8783,666.9447,6.9848
26-30-10-1-(grid-0),26,30,10,1,34521.281,34521.281,34521.281,4.97,6.47,5.49,1.0,23007.52,"T0:1次,T1:1次,T2:1次",3.0,12.33,121.67,0.0037,23.33,1.67,155.0,0.006,50.0,6.67,121.0,0.0032,22.67,4.67,135.0,0.0024,28.67,5.0,251.33,1.792,64.67,11.0,53.67,0.3867,0.0,0.0,227.67,1.7181,60.0,7.0,3.9242,2.893,3.693,34521.281,34521.281,34521.281,0.42,0.93,0.76,1.0,23007.52,T0:3次,3.67,14.33,201.33,0.0003,43.0,5.33,230.67,0.0006,58.67,8.67,181.67,0.0001,32.0,7.0,255.33,0.0024,55.33,10.67,61.0,0.0,0.67,0.33,297.33,0.0236,77.67,10.0,0.0271,1.2456,0.0656
